znak_id,tip_znaka,stanje,ulica_id,naziv_ulice,tip_ulice
2555,pedestrian_crossing,dobro,8615,Булевар Јаше Томића,secondary
2555,pedestrian_crossing,dobro,8618,Булевар Јаше Томића,secondary
2555,pedestrian_crossing,dobro,8748,Булевар Јаше Томића,secondary
2555,pedestrian_crossing,dobro,8766,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,7334,Булевар ослобођења,secondary
2556,pedestrian_crossing,dobro,7354,Булевар ослобођења,secondary
2556,pedestrian_crossing,dobro,7367,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8616,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8608,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8609,Булевар ослобођења,secondary
2556,pedestrian_crossing,dobro,8610,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8612,Булевар ослобођења,secondary
2556,pedestrian_crossing,dobro,8613,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8615,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8618,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8748,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8766,Булевар Јаше Томића,secondary
2556,pedestrian_crossing,dobro,8772,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,7334,Булевар ослобођења,secondary
2557,pedestrian_crossing,dobro,7354,Булевар ослобођења,secondary
2557,pedestrian_crossing,dobro,7367,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8616,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8608,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8609,Булевар ослобођења,secondary
2557,pedestrian_crossing,dobro,8610,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8612,Булевар ослобођења,secondary
2557,pedestrian_crossing,dobro,8613,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8615,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8618,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8748,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8766,Булевар Јаше Томића,secondary
2557,pedestrian_crossing,dobro,8772,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,7334,Булевар ослобођења,secondary
2558,pedestrian_crossing,dobro,7354,Булевар ослобођења,secondary
2558,pedestrian_crossing,dobro,7367,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,7368,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8616,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8608,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8609,Булевар ослобођења,secondary
2558,pedestrian_crossing,dobro,8610,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8612,Булевар ослобођења,secondary
2558,pedestrian_crossing,dobro,8613,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8615,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8618,Булевар Јаше Томића,secondary
2558,pedestrian_crossing,dobro,8748,Булевар Јаше Томића,secondary
2559,pedestrian_crossing,dobro,7334,Булевар ослобођења,secondary
2559,pedestrian_crossing,dobro,7354,Булевар ослобођења,secondary
2559,pedestrian_crossing,dobro,7367,Булевар Јаше Томића,secondary
2559,pedestrian_crossing,dobro,8616,Булевар Јаше Томића,secondary
2559,pedestrian_crossing,dobro,8608,Булевар Јаше Томића,secondary
2559,pedestrian_crossing,dobro,8609,Булевар ослобођења,secondary
2559,pedestrian_crossing,dobro,8610,Булевар Јаше Томића,secondary
2559,pedestrian_crossing,dobro,8612,Булевар ослобођења,secondary
2559,pedestrian_crossing,dobro,8613,Булевар Јаше Томића,secondary
